state_id,dataset,model_id,subset_size,permutation_count,js_drift,bit_l1_drift,hidden_relative_l2_drift,set_disagreement
state:b58f54f32d6e7c42c239ccf8,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.00025240681364195193,0.046219115455945335,0.04454740847679622,0.20000000000000007
state:0f5fad1b9ca64ef041621a6e,vsr,google/gemma-4-E4B-it,3,6.0,0.0006085325908785531,0.039380523893568255,0.06015925427469214,0.05555555555555536
state:0a705d86edf2995266ecec8a,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,7.457102616207931e-05,0.004114776384085417,0.04907390212617527,0.0
state:492784582a86dfba75ec4224,pope,google/gemma-4-E4B-it,2,2.0,8.826507918010726e-05,0.016185577420401387,0.05162240568367957,0.0
state:0f27e0aa034d9a655e8f95da,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.00011197238222087214,0.012665555734808246,0.06614166522792092,0.08888888888888868
state:8e77baddd7a69bcab71c5918,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0002987195475585878,0.028448074506595734,0.05995105949320251,0.09259259259259234
state:92d77f46e69fab775ebf3cff,hallusionbench,google/gemma-4-E4B-it,3,6.0,0.03397770614509578,0.08297060843971042,0.19609248010572092,0.05555555555555547
state:7a554fac3df76b9a7dbdc8d0,pope,google/gemma-4-E4B-it,3,6.0,0.00016152780647207165,0.006021885046114526,0.09068950876179667,0.08888888888888868
state:79034549a7302e5e68d20203,hallusionbench,google/gemma-4-E4B-it,4,10.0,0.0007220159388853272,0.03372014040214708,0.10431682209089385,0.14814814814814792
state:fdb2b5cd1c00604eb2ad20c1,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0006839453362440034,0.04471555527299642,0.1348763617608175,0.14444444444444426
state:d9eb56ac11b8e3824901e5da,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0023287495120221818,0.019550639612134546,0.06370631378946125,0.16666666666666663
state:a9d1bdc2e721318590c31e77,pope,google/gemma-4-E4B-it,2,2.0,6.550905396829278e-05,0.009059565491043031,0.06064418597304725,0.0
state:da5f99263529966fccff53a7,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,5.673438619871532e-05,0.017935576066374775,0.03964498186467207,0.033333333333333326
state:65d097ddb38801fe59c83975,vsr,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0004538552790719824,0.016773889390751716,0.14542151044798626,0.07777777777777761
state:bdb4e6d51685d06e7915a35e,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,4.2497774574776216e-05,0.010451979547118148,0.03568218457549617,0.08888888888888868
