state_id,dataset,model_id,subset_size,permutation_count,js_drift,bit_l1_drift,hidden_relative_l2_drift,set_disagreement
state:f0a7c210968641da0d1f1cb5,hallusionbench,google/gemma-4-E4B-it,3,6.0,0.0016032664687597928,0.0746664512488577,0.121210992293056,0.1777777777777778
state:066138b1dac5ea5feff7ed64,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,1.5475897097841092e-07,1.085003956783718e-05,0.028258717630280015,0.0
state:1ea5b2f585af3c963eaf6083,vizwiz,google/gemma-4-E4B-it,2,2.0,1.1456001282274899e-10,0.00037923455238342285,0.045445149034558124,0.0
state:93ceaa3af6d38cebb3f3dd6c,vizwiz,google/gemma-4-E4B-it,4,10.0,0.00025650858943463686,0.03372653961181641,0.03893344095925366,0.11851851851851858
state:d78ca09ab06b75243dc93e5d,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0002781008859025162,0.011526452170477985,0.0452139364055806,0.0
state:6dd8dc1ebfa72df6c320a219,pope,google/gemma-4-E4B-it,4,10.0,0.00029527883395874934,0.012936603549023859,0.056086031057501734,0.17037037037037062
state:94fe837b061e850b376c2f2e,vizwiz,google/gemma-4-E4B-it,4,10.0,2.2059286121766476e-08,1.0478445838106864e-05,0.021593287281472768,0.0
state:edb45e457cbaeea588e7a556,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,6.068843208189665e-07,0.003303252794285081,0.09009116281001153,0.1777777777777778
state:04fbbfdde4f01035608755b1,vizwiz,google/gemma-4-E4B-it,3,6.0,7.245978613808417e-07,2.5061936260802515e-05,0.04309515001296961,0.0
state:a9875e7434b3e985860ea2e9,vizwiz,google/gemma-4-E4B-it,4,10.0,3.306403985841803e-08,0.016646803021430977,0.035981942204980084,0.4666666666666667
