state_id,dataset,model_id,subset_size,permutation_count,js_drift,bit_l1_drift,hidden_relative_l2_drift,set_disagreement
state:f12b6fed3bd740ff863e89e2,pope,google/gemma-4-E4B-it,3,6.0,3.432149285187791e-05,0.005387084941579208,0.036875131063624285,0.0
state:9acd9da4655f446e16a65abc,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.020303450249860407,0.1368655381122335,0.20287553205130124,0.0
state:4c4737b47fbe8a5e74fc7b99,pope,google/gemma-4-E4B-it,2,2.0,1.1899834239044052e-06,0.004941054154187441,0.07771027498112702,0.5
state:24b4ee2e9355db9637b78a6d,hallusionbench,google/gemma-4-E4B-it,3,6.0,8.489714255140804e-05,0.012720560861958385,0.0576391530921504,0.2666666666666667
state:532a00d4f712df1929852a17,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0010421476442067034,0.023006025524809966,0.13819102701487382,0.17777777777777792
state:cf1593088044f46046817e49,vizwiz,google/gemma-4-E4B-it,2,2.0,1.0155310688948109e-07,0.00022294728114502504,0.03345331146195564,0.0
state:0ede82e2b4b7c28151d853cc,vizwiz,google/gemma-4-E4B-it,3,6.0,1.5484262496117601e-06,0.06381197936005063,0.06407050281548801,0.0
state:1185efb5fd2063e4c9b8e9e7,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,5.619760515714427e-05,0.008957808764711849,0.07311081655256896,0.10666666666666658
state:e40f0553bef2d48d34d0fe9a,pope,google/gemma-4-E4B-it,3,6.0,0.0007904877302709362,0.02138981353214654,0.10056428319876293,0.2000000000000003
state:da74df0512ee8a3b71f42ae7,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.012312196277456368,0.050502596497535704,0.16969769443262075,0.09999999999999998
state:9f4d8b0386d303189f411ae5,pope,google/gemma-4-E4B-it,4,10.0,0.0073578511666846525,0.08234003145247697,0.15404825610399248,0.0
state:80ae5c210f2cadbde2decb5b,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,7.631711354322783e-06,0.0016373125836253166,0.015926890340935376,0.0
state:780006211afc5ebad30fdfc8,vizwiz,google/gemma-4-E4B-it,4,10.0,5.602823936737209e-10,0.0006974315643310635,0.06515156720471255,0.0
state:ebfc36a3b3a43d6dad594714,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,3.4304953578620623e-06,0.0022271882448371416,0.0975217633912223,0.16666666666666663
state:cfed224bb5ce1ac1c2bbf352,pope,google/gemma-4-E4B-it,4,10.0,6.834966155841438e-06,0.0005446631347513264,0.12144416677921327,0.1777777777777778
state:875bea88abe67a1d4b589aba,vizwiz,google/gemma-4-E4B-it,4,10.0,1.0645278451228179e-07,0.03044586363976124,0.10442001244535146,0.0
state:91ea85ed4dd8346e2d6c1c50,pope,google/gemma-4-E4B-it,4,10.0,0.001020833572422777,0.02342142327178408,0.09876488157649316,0.18518518518518534
state:2ba211307a8fb5b01803e7a2,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,4.04500936839911e-05,0.005196638368640076,0.11872420547165805,0.0
